Player_Name,Season,Total_Minutes,FG,FGA,FT,FTA,TRB,AST,PTS,PTOV,SFD,PGA,AND1,PER,TS%,USG%,WS,BPM,VORP,ORtg
Immanuel Quickley  ,2022,0.5476923077,0.2946428571,0.3728070175,0.2346938776,0.2113821138,0.1794871795,0.2991452991,0.3130699088,0.2345679012,0.2155844156,0.3362467866,0.2,0.3855421687,0.5953608247,0.4236111111,0.3405405405,0.4842105263,0.2941176471,0.5147058824
Immanuel Quickley  ,2021,0.3565811966,0.2946428571,0.3640350877,0.2448979592,0.2195121951,0.108974359,0.1709401709,0.3161094225,0.1111111111,0.1506493506,0.1583547558,0.1333333333,0.4337349398,0.631443299,0.5416666667,0.2864864865,0.5210526316,0.2843137255,0.5
Lester Quiñones  ,2024,0.06632478632,0.1071428571,0.1315789474,0.05102040816,0.06504065041,0.09615384615,0.08547008547,0.103343465,0.03703703704,0.03376623377,0.0411311054,0.009523809524,0.2128514056,0.5695876289,0.2881944444,0.1459459459,0.3,0.1862745098,0.5
Ivan Rabb  ,2019,0.1781196581,0.1875,0.1535087719,0.1020408163,0.1138211382,0.2435897436,0.09401709402,0.1458966565,0.04526748971,0.08311688312,0.064781491,0.08571428571,0.4457831325,0.706185567,0.25,0.227027027,0.4,0.2058823529,0.5588235294
Ivan Rabb  ,2018,0.108034188,0.1875,0.149122807,0.08163265306,0.08130081301,0.2564102564,0.07692307692,0.1398176292,0.07407407407,0.04155844156,0.03547557841,0.0380952381,0.4658634538,0.7396907216,0.2673611111,0.1783783784,0.3684210526,0.1960784314,0.4852941176
Miroslav Raduljica  ,2014,0.0905982906,0.09821428571,0.07894736842,0.09183673469,0.08943089431,0.1217948718,0.04273504274,0.08510638298,0.004115226337,0.07272727273,0.02416452442,0.04761904762,0.4136546185,0.75,0.2534722222,0.172972973,0.2842105263,0.1764705882,0.5588235294
Chasson Randle  ,2021,0.2177777778,0.1696428571,0.2192982456,0.09183673469,0.09756097561,0.1025641026,0.1538461538,0.1671732523,0.1193415638,0.05714285714,0.08894601542,0.0380952381,0.09638554217,0.5231958763,0.1979166667,0.1135135135,0.1631578947,0.1176470588,0.2794117647
Chasson Randle  ,2019,0.1856410256,0.1428571429,0.1578947368,0.09183673469,0.1056910569,0.04487179487,0.1709401709,0.1367781155,0.08641975309,0.06233766234,0.1161953728,0.01904761905,0.1967871486,0.6262886598,0.2222222222,0.1459459459,0.2631578947,0.1568627451,0.4264705882
Chasson Randle  ,2017,0.03384615385,0.1071428571,0.1315789474,0.1632653061,0.1382113821,0.05128205128,0.1111111111,0.1306990881,0.04938271605,0.05454545455,0.03907455013,0.05714285714,0.3453815261,0.706185567,0.3368055556,0.1513513514,0.3842105263,0.1960784314,0.5294117647
Julius Randle  ,2024,0.4888888889,0.7410714286,0.7631578947,0.5204081633,0.5365853659,0.5641025641,0.4273504274,0.6990881459,0.2304526749,0.3480519481,0.3095115681,0.2952380952,0.5582329317,0.662371134,0.6909722222,0.3189189189,0.5736842105,0.3529411765,0.5
Julius Randle  ,2023,0.8673504274,0.7321428571,0.7807017544,0.5306122449,0.5609756098,0.6153846154,0.3504273504,0.7325227964,0.2962962963,0.638961039,0.4164524422,0.7714285714,0.6144578313,0.6932989691,0.6770833333,0.5513513514,0.6684210526,0.5784313725,0.5588235294
Julius Randle  ,2022,0.8013675214,0.6071428571,0.7236842105,0.4285714286,0.4552845528,0.608974359,0.4358974359,0.5805471125,0.4567901235,0.4285714286,0.5007712082,0.4,0.4297188755,0.5077319588,0.6493055556,0.2810810811,0.5,0.3529411765,0.3382352941
Julius Randle  ,2021,0.8434188034,0.7321428571,0.7807017544,0.5,0.487804878,0.6282051282,0.5128205128,0.7021276596,0.4115226337,0.4675324675,0.5604113111,0.4666666667,0.5903614458,0.6572164948,0.6701388889,0.5351351351,0.6736842105,0.5784313725,0.4705882353
Julius Randle  ,2020,0.6427350427,0.6160714286,0.6535087719,0.4081632653,0.4471544715,0.5961538462,0.264957265,0.5623100304,0.2674897119,0.4233766234,0.2570694087,0.4,0.5020080321,0.5824742268,0.6111111111,0.2594594595,0.4578947368,0.2843137255,0.3823529412
Julius Randle  ,2019,0.6947008547,0.6696428571,0.6184210526,0.5,0.5447154472,0.5320512821,0.264957265,0.6200607903,0.2551440329,0.6025974026,0.2843187661,0.619047619,0.6385542169,0.7422680412,0.6180555556,0.4432432432,0.5526315789,0.3921568627,0.5
Julius Randle  ,2018,0.6803418803,0.5178571429,0.4473684211,0.3775510204,0.4227642276,0.4871794872,0.2222222222,0.4589665653,0.2551440329,0.5532467532,0.2658097686,0.5428571429,0.5983935743,0.7577319588,0.53125,0.4702702703,0.5052631579,0.3333333333,0.4852941176
Julius Randle  ,2017,0.6605128205,0.4285714286,0.4210526316,0.2857142857,0.3089430894,0.5256410256,0.3076923077,0.3708206687,0.2592592593,0.3480519481,0.3403598972,0.3428571429,0.453815261,0.5953608247,0.3958333333,0.3027027027,0.4263157895,0.2549019608,0.4117647059
Julius Randle  ,2016,0.7131623932,0.3660714286,0.4166666667,0.2448979592,0.2682926829,0.6282051282,0.1538461538,0.3130699088,0.2222222222,0.3532467532,0.1835475578,0.3238095238,0.3574297189,0.4381443299,0.3888888889,0.2,0.3052631579,0.1274509804,0.2647058824
Anthony Randolph  ,2014,0.1117948718,0.1160714286,0.1447368421,0.1224489796,0.1300813008,0.1538461538,0.05982905983,0.1155015198,0.08230452675,0.08571428571,0.04061696658,0.06666666667,0.2891566265,0.4819587629,0.3402777778,0.1459459459,0.4315789474,0.2156862745,0.25
Zach Randolph  ,2018,0.4471794872,0.5178571429,0.5307017544,0.1428571429,0.1463414634,0.4038461538,0.188034188,0.4103343465,0.2222222222,0.1454545455,0.1485861183,0.2,0.4939759036,0.5592783505,0.6111111111,0.1945945946,0.4210526316,0.2352941176,0.3235294118
Zach Randolph  ,2017,0.5422222222,0.5,0.5438596491,0.193877551,0.2113821138,0.5,0.1452991453,0.3981762918,0.1399176955,0.225974026,0.1491002571,0.2,0.5421686747,0.4587628866,0.6666666667,0.2864864865,0.4473684211,0.2647058824,0.3529411765
Zach Randolph  ,2016,0.6208547009,0.5357142857,0.548245614,0.2551020408,0.2601626016,0.4743589744,0.1794871795,0.4346504559,0.1893004115,0.2155844156,0.1727506427,0.08571428571,0.5341365462,0.5335051546,0.5069444444,0.3459459459,0.4578947368,0.2843137255,0.4117647059
Zach Randolph  ,2015,0.7193162393,0.5446428571,0.5394736842,0.3265306122,0.3414634146,0.6474358974,0.188034188,0.4589665653,0.2757201646,0.3584415584,0.1794344473,0.3142857143,0.5823293173,0.5824742268,0.4965277778,0.5027027027,0.5421052632,0.3823529412,0.4117647059
Zach Randolph  ,2014,0.8564102564,0.6071428571,0.6315789474,0.3265306122,0.3495934959,0.6217948718,0.2136752137,0.4984802432,0.2592592593,0.3636363636,0.228277635,0.3047619048,0.5341365462,0.5103092784,0.5590277778,0.4594594595,0.4684210526,0.3235294118,0.3823529412
Duop Reath  ,2024,0.3466666667,0.2767857143,0.2850877193,0.1020408163,0.1138211382,0.2115384615,0.08547008547,0.2462006079,0.06172839506,0.1272727273,0.07866323907,0.1142857143,0.40562249,0.6675257732,0.3715277778,0.2432432432,0.4263157895,0.2254901961,0.5441176471
Austin Reaves  ,2024,0.8304273504,0.4732142857,0.4692982456,0.2857142857,0.2682926829,0.25,0.4700854701,0.452887538,0.4320987654,0.2545454545,0.5444730077,0.2952380952,0.421686747,0.7757731959,0.3576388889,0.4324324324,0.4947368421,0.3529411765,0.5882352941
Austin Reaves  ,2023,0.5617094017,0.3303571429,0.3026315789,0.3673469388,0.3333333333,0.1666666667,0.2905982906,0.3647416413,0.2016460905,0.3038961039,0.2663239075,0.3619047619,0.3975903614,0.9664948454,0.2152777778,0.4054054054,0.5105263158,0.3137254902,0.7352941176
Austin Reaves  ,2022,0.4164102564,0.1875,0.1929824561,0.1632653061,0.1544715447,0.1794871795,0.1538461538,0.1914893617,0.09465020576,0.1324675325,0.1383033419,0.1333333333,0.2610441767,0.7422680412,0.08333333333,0.2702702703,0.3736842105,0.1960784314,0.6470588235
Cam Reddish  ,2024,0.268034188,0.1428571429,0.1798245614,0.09183673469,0.08943089431,0.108974359,0.08547008547,0.1337386018,0.0329218107,0.05974025974,0.05604113111,0.01904761905,0.1084337349,0.4948453608,0.09375,0.1459459459,0.3052631579,0.1666666667,0.3382352941
Cam Reddish  ,2023,0.2700854701,0.2857142857,0.3070175439,0.1632653061,0.1544715447,0.1153846154,0.1196581197,0.26443769,0.0658436214,0.0987012987,0.06889460154,0.1047619048,0.2248995984,0.6417525773,0.2465277778,0.1621621622,0.2947368421,0.1568627451,0.4411764706
Cam Reddish  ,2022,0.2776068376,0.2767857143,0.3289473684,0.2142857143,0.1869918699,0.108974359,0.08547008547,0.2765957447,0.08230452675,0.1376623377,0.05809768638,0.08571428571,0.313253012,0.5953608247,0.4236111111,0.1675675676,0.4052631579,0.2156862745,0.3823529412
Cam Reddish  ,2021,0.188034188,0.3035714286,0.4078947368,0.2653061224,0.2601626016,0.2307692308,0.1111111111,0.3100303951,0.04938271605,0.1012987013,0.04164524422,0.0380952381,0.1726907631,0.4536082474,0.3229166667,0.1351351351,0.3052631579,0.1764705882,0.3088235294
Cam Reddish  ,2020,0.4618803419,0.3035714286,0.3859649123,0.1734693878,0.1788617886,0.2115384615,0.1282051282,0.2887537994,0.1358024691,0.1454545455,0.1079691517,0.09523809524,0.1606425703,0.4845360825,0.3090277778,0.09189189189,0.2526315789,0.1078431373,0.2352941176
JJ Redick  ,2021,0.1788034188,0.1875,0.2324561404,0.112244898,0.09756097561,0.07051282051,0.1025641026,0.1945288754,0.06995884774,0.04935064935,0.05706940874,0.06666666667,0.1967871486,0.6494845361,0.3194444444,0.1513513514,0.2894736842,0.1666666667,0.4411764706
JJ Redick  ,2020,0.4721367521,0.4017857143,0.4254385965,0.2857142857,0.2520325203,0.1346153846,0.1709401709,0.4346504559,0.1481481481,0.1324675325,0.1470437018,0.09523809524,0.4176706827,0.8556701031,0.3611111111,0.3351351351,0.5105263158,0.3039215686,0.6323529412
JJ Redick  ,2019,0.744957265,0.5,0.5570175439,0.306122449,0.2764227642,0.1282051282,0.2307692308,0.5197568389,0.2016460905,0.187012987,0.2406169666,0.1333333333,0.40562249,0.7474226804,0.4131944444,0.4324324324,0.4842105263,0.3235294118,0.5735294118
JJ Redick  ,2018,0.655042735,0.4910714286,0.5175438596,0.2857142857,0.2520325203,0.1346153846,0.2564102564,0.4893617021,0.2386831276,0.1584415584,0.2544987147,0.1238095238,0.437751004,0.7783505155,0.40625,0.4702702703,0.5315789474,0.362745098,0.5882352941
JJ Redick  ,2017,0.6830769231,0.4285714286,0.4649122807,0.2346938776,0.2113821138,0.1153846154,0.1196581197,0.4255319149,0.1934156379,0.1532467532,0.1280205656,0.1333333333,0.3935742972,0.7396907216,0.4166666667,0.372972973,0.4947368421,0.3333333333,0.5
JJ Redick  ,2016,0.6485470085,0.4732142857,0.4780701754,0.2448979592,0.2195121951,0.09615384615,0.1196581197,0.4650455927,0.1810699588,0.1766233766,0.1269922879,0.1333333333,0.5020080321,0.824742268,0.4375,0.4756756757,0.5894736842,0.4117647059,0.5735294118
JJ Redick  ,2015,0.7552136752,0.4821428571,0.4912280702,0.2346938776,0.2113821138,0.108974359,0.1538461538,0.4680851064,0.1934156379,0.1636363636,0.163496144,0.1142857143,0.4497991968,0.7989690722,0.3819444444,0.4756756757,0.5421052632,0.3921568627,0.5735294118
JJ Redick  ,2014,0.2690598291,0.4375,0.4649122807,0.2857142857,0.243902439,0.108974359,0.188034188,0.4316109422,0.0987654321,0.08831168831,0.09305912596,0.0380952381,0.4658634538,0.7371134021,0.4097222222,0.2756756757,0.5631578947,0.2843137255,0.5588235294
Davon Reed  ,2023,0.04854700855,0.03571428571,0.05263157895,0.04081632653,0.0487804878,0.0641025641,0.04273504274,0.03343465046,0.03703703704,0.02337662338,0.02776349614,0,0.04819277108,0.4097938144,0.15625,0.1189189189,0.1947368421,0.1666666667,0.2058823529
Davon Reed  ,2022,0.16,0.125,0.1140350877,0.02040816327,0.0243902439,0.1217948718,0.09401709402,0.103343465,0.02469135802,0.01818181818,0.06786632391,0.02857142857,0.2891566265,0.8041237113,0.07291666667,0.2,0.4578947368,0.2254901961,0.6470588235
Paul Reed  ,2024,0.4752136752,0.2589285714,0.2236842105,0.07142857143,0.08130081301,0.358974359,0.1111111111,0.1914893617,0.09465020576,0.1324675325,0.1290488432,0.180952381,0.4979919679,0.6907216495,0.2048611111,0.3891891892,0.4947368421,0.2843137255,0.6470588235
Paul Reed  ,2023,0.1897435897,0.1339285714,0.09649122807,0.0612244898,0.05691056911,0.2179487179,0.03418803419,0.09726443769,0.04115226337,0.07012987013,0.0323907455,0.06666666667,0.5702811245,0.793814433,0.2222222222,0.2648648649,0.4684210526,0.2352941176,0.6323529412
Paul Reed  ,2022,0.03487179487,0.09821428571,0.07456140351,0.02040816327,0.0325203252,0.1282051282,0.03418803419,0.06382978723,0.004115226337,0.02077922078,0.01953727506,0.01904761905,0.6586345382,0.6597938144,0.2326388889,0.1837837838,0.5842105263,0.2254901961,0.6323529412
Willie Reed  ,2018,0.07794871795,0.1428571429,0.09210526316,0.08163265306,0.1056910569,0.1602564103,0.01709401709,0.1094224924,0.02469135802,0.06233766234,0.01028277635,0.04761904762,0.5702811245,0.925257732,0.2291666667,0.1945945946,0.5157894737,0.2254901961,0.6764705882
Willie Reed  ,2017,0.2841025641,0.1785714286,0.1403508772,0.07142857143,0.09756097561,0.2756410256,0.03418803419,0.1306990881,0.03703703704,0.1038961039,0.03033419023,0.05714285714,0.4859437751,0.6855670103,0.1840277778,0.3081081081,0.4263157895,0.2254901961,0.6323529412
Willie Reed  ,2016,0.07726495726,0.1428571429,0.1140350877,0.08163265306,0.1138211382,0.1730769231,0.02564102564,0.1124620061,0.01646090535,0.07272727273,0.01079691517,0.04761904762,0.5702811245,0.6881443299,0.28125,0.1783783784,0.4473684211,0.2156862745,0.5441176471
Naz Reid  ,2024,0.6030769231,0.4196428571,0.4254385965,0.1326530612,0.1463414634,0.3076923077,0.1111111111,0.3799392097,0.1316872428,0.1922077922,0.1326478149,0.1523809524,0.4417670683,0.7293814433,0.4548611111,0.3783783784,0.5526315789,0.362745098,0.4705882353
Naz Reid  ,2023,0.3593162393,0.3839285714,0.3377192982,0.1326530612,0.1544715447,0.2884615385,0.09401709402,0.3191489362,0.1399176955,0.1584415584,0.09460154242,0.180952381,0.5421686747,0.7860824742,0.5138888889,0.2756756757,0.5263157895,0.2941176471,0.4852941176
Naz Reid  ,2022,0.347008547,0.2410714286,0.2368421053,0.1530612245,0.1544715447,0.2243589744,0.07692307692,0.2218844985,0.1069958848,0.2051948052,0.09048843188,0.2,0.4899598394,0.7113402062,0.3958333333,0.2864864865,0.4736842105,0.2549019608,0.5
Naz Reid  ,2021,0.3921367521,0.3571428571,0.3289473684,0.1632653061,0.1951219512,0.2692307692,0.08547008547,0.3100303951,0.09053497942,0.2311688312,0.08997429306,0.2285714286,0.5301204819,0.7396907216,0.4340277778,0.2864864865,0.4631578947,0.2549019608,0.5294117647
Naz Reid  ,2020,0.1008547009,0.2678571429,0.3201754386,0.1224489796,0.1463414634,0.2371794872,0.1025641026,0.2431610942,0.02469135802,0.07792207792,0.04370179949,0.07619047619,0.4136546185,0.4974226804,0.4861111111,0.1567567568,0.3736842105,0.1960784314,0.3823529412
Cameron Reynolds  ,2019,0.02017094017,0.125,0.1447368421,0.04081632653,0.0406504065,0.07692307692,0.05982905983,0.1215805471,0,0.005194805195,0.01491002571,0.009523809524,0.2168674699,0.6907216495,0.1423611111,0.1351351351,0.3421052632,0.1960784314,0.5735294118
Jared Rhoden  ,2024,0.01538461538,0.1428571429,0.1359649123,0.0306122449,0.0406504065,0.09615384615,0.06837606838,0.1185410334,0.01646090535,0.01038961039,0.01491002571,0,0.2128514056,0.7345360825,0.1145833333,0.1297297297,0.3421052632,0.1960784314,0.5294117647
Nick Richards  ,2023,0.3476923077,0.2410714286,0.1754385965,0.2142857143,0.2276422764,0.3846153846,0.05128205128,0.2188449848,0.04115226337,0.2571428571,0.04473007712,0.3238095238,0.5341365462,0.9381443299,0.1944444444,0.3405405405,0.4052631579,0.2156862745,0.75
Nick Richards  ,2022,0.05709401709,0.08035714286,0.04385964912,0.0612244898,0.07317073171,0.08333333333,0.02564102564,0.06079027356,0.02469135802,0.05454545455,0.01542416452,0.06666666667,0.437751004,0.9716494845,0.1875,0.1675675676,0.3263157895,0.1862745098,0.6323529412
Jason Richardson  ,2015,0.07384615385,0.2678571429,0.3771929825,0.09183673469,0.09756097561,0.1987179487,0.1709401709,0.2462006079,0.04526748971,0.01558441558,0.04524421594,0,0.2690763052,0.3762886598,0.3923611111,0.1351351351,0.4052631579,0.2058823529,0.2794117647
Josh Richardson  ,2024,0.3087179487,0.2946428571,0.3201754386,0.1224489796,0.1056910569,0.1538461538,0.2051282051,0.2705167173,0.09465020576,0.04155844156,0.1269922879,0.0380952381,0.2570281124,0.6726804124,0.2256944444,0.227027027,0.4052631579,0.2156862745,0.5294117647
Josh Richardson  ,2023,0.4547008547,0.3035714286,0.3377192982,0.112244898,0.09756097561,0.1474358974,0.2307692308,0.2765957447,0.1975308642,0.07012987013,0.2102827763,0.08571428571,0.2931726908,0.6262886598,0.2916666667,0.2108108108,0.4105263158,0.2254901961,0.4558823529
Josh Richardson  ,2022,0.4786324786,0.2946428571,0.3245614035,0.1530612245,0.1382113821,0.1538461538,0.1538461538,0.2796352584,0.1193415638,0.08571428571,0.1403598972,0.02857142857,0.313253012,0.6726804124,0.2638888889,0.3027027027,0.4789473684,0.2843137255,0.5
Josh Richardson  ,2021,0.5435897436,0.375,0.4254385965,0.1734693878,0.1463414634,0.1858974359,0.2222222222,0.3373860182,0.1563786008,0.1012987013,0.2,0.09523809524,0.2771084337,0.5798969072,0.2916666667,0.2432432432,0.3842105263,0.2058823529,0.4411764706
Josh Richardson  ,2020,0.5104273504,0.4285714286,0.4780701754,0.2142857143,0.2113821138,0.1794871795,0.2478632479,0.3860182371,0.2098765432,0.1090909091,0.1984575835,0.08571428571,0.281124498,0.5695876289,0.3680555556,0.227027027,0.3789473684,0.2058823529,0.3676470588
Josh Richardson  ,2019,0.7996581197,0.4910714286,0.5833333333,0.2755102041,0.2601626016,0.2051282051,0.3504273504,0.4741641337,0.2304526749,0.187012987,0.3665809769,0.06666666667,0.3614457831,0.5773195876,0.3784722222,0.4162162162,0.4894736842,0.3431372549,0.4705882353
Josh Richardson  ,2018,0.8509401709,0.4107142857,0.4429824561,0.1530612245,0.1463414634,0.1987179487,0.2478632479,0.3617021277,0.2674897119,0.1402597403,0.2812339332,0.1904761905,0.3453815261,0.6159793814,0.2847222222,0.4054054054,0.5105263158,0.3725490196,0.3970588235
Josh Richardson  ,2017,0.4834188034,0.3125,0.3903508772,0.112244898,0.1219512195,0.1794871795,0.2222222222,0.2796352584,0.1193415638,0.06753246753,0.171722365,0.04761904762,0.2289156627,0.4664948454,0.2361111111,0.2324324324,0.4157894737,0.2352941176,0.3382352941
Josh Richardson  ,2016,0.3100854701,0.1875,0.1929824561,0.08163265306,0.09756097561,0.108974359,0.1196581197,0.170212766,0.06995884774,0.06493506494,0.08431876607,0.0380952381,0.2570281124,0.662371134,0.1319444444,0.2486486486,0.4526315789,0.2450980392,0.4852941176
Malachi Richardson  ,2018,0.04239316239,0.08035714286,0.1184210526,0.07142857143,0.06504065041,0.05769230769,0.04273504274,0.07294832827,0.008230452675,0.03116883117,0.01439588689,0.01904761905,0.03614457831,0.3453608247,0.1805555556,0.1081081081,0.1578947368,0.1666666667,0.1764705882
Luke Ridnour  ,2015,0.1651282051,0.1160714286,0.1271929825,0.04081632653,0.0325203252,0.0641025641,0.1709401709,0.09118541033,0.08641975309,0.01298701299,0.1120822622,0.009523809524,0.2008032129,0.5025773196,0.1666666667,0.1459459459,0.3,0.1764705882,0.3235294118
Luke Ridnour  ,2014,0.3217094017,0.1607142857,0.201754386,0.0306122449,0.0325203252,0.07692307692,0.2478632479,0.1215805471,0.2057613169,0.01298701299,0.2035989717,0.009523809524,0.1606425703,0.3608247423,0.2118055556,0.1189189189,0.2421052632,0.1274509804,0.2352941176
Austin Rivers  ,2023,0.278974359,0.1339285714,0.1403508772,0.0612244898,0.06504065041,0.07692307692,0.1196581197,0.1185410334,0.04115226337,0.05194805195,0.09357326478,0.04761904762,0.09638554217,0.6494845361,0.01736111111,0.1837837838,0.3263157895,0.1764705882,0.5294117647
Austin Rivers  ,2022,0.4376068376,0.1696428571,0.1929824561,0.05102040816,0.05691056911,0.08333333333,0.1111111111,0.1519756839,0.1069958848,0.04415584416,0.118251928,0.0380952381,0.08835341365,0.6030927835,0.09027777778,0.1783783784,0.2736842105,0.1274509804,0.3676470588
Austin Rivers  ,2021,0.2205128205,0.2321428571,0.2631578947,0.0612244898,0.07317073171,0.1217948718,0.1965811966,0.2097264438,0.06172839506,0.03116883117,0.1002570694,0.009523809524,0.1967871486,0.6159793814,0.1875,0.1837837838,0.3736842105,0.1960784314,0.4411764706
Austin Rivers  ,2020,0.4765811966,0.25,0.2894736842,0.112244898,0.1300813008,0.141025641,0.1452991453,0.2370820669,0.09053497942,0.1324675325,0.1491002571,0.1428571429,0.2168674699,0.5927835052,0.1944444444,0.2432432432,0.3421052632,0.1764705882,0.4558823529
Austin Rivers  ,2019,0.624957265,0.25,0.2938596491,0.07142857143,0.1056910569,0.108974359,0.188034188,0.2158054711,0.1234567901,0.1220779221,0.2159383033,0.1333333333,0.1084337349,0.4922680412,0.15625,0.1783783784,0.2473684211,0.08823529412,0.3676470588
Austin Rivers  ,2018,0.6348717949,0.4732142857,0.5438596491,0.1734693878,0.2113821138,0.1282051282,0.3418803419,0.4285714286,0.2181069959,0.187012987,0.3002570694,0.1619047619,0.3052208835,0.5515463918,0.3680555556,0.2432432432,0.4105263158,0.2352941176,0.3823529412
Austin Rivers  ,2017,0.6338461538,0.3660714286,0.399122807,0.1836734694,0.2113821138,0.1153846154,0.2393162393,0.3343465046,0.1934156379,0.2311688312,0.2550128535,0.2380952381,0.2570281124,0.6005154639,0.3576388889,0.2486486486,0.3578947368,0.1862745098,0.3823529412
Austin Rivers  ,2016,0.4321367521,0.2767857143,0.3026315789,0.1224489796,0.1382113821,0.09615384615,0.1282051282,0.2401215805,0.1234567901,0.1246753247,0.1249357326,0.09523809524,0.2449799197,0.543814433,0.3263888889,0.2162162162,0.3315789474,0.1764705882,0.3235294118
Austin Rivers  ,2015,0.465982906,0.2142857143,0.25,0.112244898,0.1382113821,0.1025641026,0.1709401709,0.1823708207,0.1358024691,0.1506493506,0.1871465296,0.08571428571,0.2128514056,0.4355670103,0.2743055556,0.1945945946,0.3263157895,0.1666666667,0.3088235294
Austin Rivers  ,2014,0.3894017094,0.2232142857,0.2675438596,0.1632653061,0.2032520325,0.09615384615,0.1965811966,0.2036474164,0.1316872428,0.212987013,0.1871465296,0.180952381,0.265060241,0.4381443299,0.3923611111,0.1459459459,0.2947368421,0.1470588235,0.2941176471
Andre Roberson  ,2017,0.7439316239,0.2142857143,0.2236842105,0.0612244898,0.1138211382,0.3012820513,0.08547008547,0.170212766,0.09465020576,0.1064935065,0.09820051414,0.06666666667,0.1847389558,0.5103092784,0.003472222222,0.3405405405,0.4210526316,0.2549019608,0.4264705882
Andre Roberson  ,2014,0.06803418803,0.04464285714,0.03947368421,0.02040816327,0.0243902439,0.1282051282,0.03418803419,0.0273556231,0.01646090535,0.007792207792,0.01491002571,0,0.1606425703,0.5309278351,0.003472222222,0.1567567568,0.3473684211,0.1960784314,0.3823529412
Brian Roberts  ,2017,0.07384615385,0.07142857143,0.09649122807,0.08163265306,0.08130081301,0.03846153846,0.1111111111,0.07598784195,0.07407407407,0.03636363636,0.06221079692,0.009523809524,0.1927710843,0.5103092784,0.2743055556,0.1243243243,0.2526315789,0.1764705882,0.3088235294
Brian Roberts  ,2016,0.09230769231,0.1071428571,0.1052631579,0.08163265306,0.07317073171,0.02564102564,0.09401709402,0.09118541033,0.06995884774,0.05454545455,0.06529562982,0.08571428571,0.3534136546,0.618556701,0.3402777778,0.1675675676,0.3894736842,0.1960784314,0.4705882353
Brian Roberts  ,2015,0.3863247863,0.1875,0.2412280702,0.09183673469,0.08130081301,0.07051282051,0.1965811966,0.1732522796,0.1563786008,0.06233766234,0.1922879177,0.04761904762,0.2690763052,0.4716494845,0.2986111111,0.2108108108,0.3842105263,0.2058823529,0.3235294118
Brian Roberts  ,2014,0.5015384615,0.2767857143,0.3201754386,0.1734693878,0.1463414634,0.09615384615,0.2820512821,0.2553191489,0.2304526749,0.1194805195,0.2688946015,0.09523809524,0.3373493976,0.5592783505,0.3472222222,0.2324324324,0.3842105263,0.2058823529,0.4264705882
Duncan Robinson  ,2024,0.5829059829,0.375,0.399122807,0.1224489796,0.1056910569,0.1346153846,0.2393162393,0.3617021277,0.2181069959,0.07532467532,0.2267352185,0.04761904762,0.2891566265,0.7731958763,0.3125,0.3081081081,0.4263157895,0.2549019608,0.5147058824
Duncan Robinson  ,2023,0.1678632479,0.1607142857,0.2105263158,0.07142857143,0.06504065041,0.07692307692,0.09401709402,0.1641337386,0.08230452675,0.02597402597,0.05347043702,0.0380952381,0.1124497992,0.5721649485,0.2743055556,0.1405405405,0.2105263158,0.1470588235,0.3823529412
Duncan Robinson  ,2022,0.6300854701,0.3035714286,0.3684210526,0.0612244898,0.06504065041,0.141025641,0.1367521368,0.3009118541,0.1152263374,0.04415584416,0.1547557841,0.0380952381,0.2248995984,0.6726804124,0.2673611111,0.3243243243,0.4421052632,0.2647058824,0.5
Duncan Robinson  ,2021,0.704957265,0.3660714286,0.4035087719,0.09183673469,0.08130081301,0.1987179487,0.1538461538,0.367781155,0.1522633745,0.06493506494,0.1501285347,0.09523809524,0.2409638554,0.8144329897,0.2291666667,0.3135135135,0.4210526316,0.2549019608,0.5
Duncan Robinson  ,2020,0.6721367521,0.3660714286,0.3771929825,0.09183673469,0.08130081301,0.1794871795,0.1196581197,0.3799392097,0.0987654321,0.05974025974,0.1203084833,0.06666666667,0.3253012048,0.9587628866,0.2083333333,0.4,0.5,0.3235294118,0.6323529412
Glenn Robinson III ,2021,0.05777777778,0.1339285714,0.1535087719,0.09183673469,0.08130081301,0.1025641026,0.07692307692,0.1306990881,0.01234567901,0.02337662338,0.02467866324,0.009523809524,0.1606425703,0.6237113402,0.1388888889,0.1297297297,0.2631578947,0.1764705882,0.4852941176
Glenn Robinson III ,2020,0.5422222222,0.3839285714,0.3815789474,0.1224489796,0.1138211382,0.2564102564,0.1282051282,0.3252279635,0.1028806584,0.1012987013,0.1197943445,0.06666666667,0.3333333333,0.6829896907,0.2222222222,0.2702702703,0.3842105263,0.2058823529,0.5147058824
Glenn Robinson III ,2019,0.1401709402,0.1160714286,0.1271929825,0.07142857143,0.07317073171,0.07051282051,0.03418803419,0.09726443769,0.02880658436,0.04415584416,0.02776349614,0.02857142857,0.1485943775,0.5128865979,0.1736111111,0.1513513514,0.3157894737,0.1764705882,0.3676470588
Glenn Robinson III ,2018,0.04717948718,0.1160714286,0.1271929825,0.04081632653,0.0406504065,0.07692307692,0.05982905983,0.09422492401,0.008230452675,0.01558441558,0.01799485861,0.009523809524,0.2329317269,0.5592783505,0.08680555556,0.1459459459,0.4368421053,0.2058823529,0.5147058824
Glenn Robinson III ,2017,0.4194871795,0.1785714286,0.1798245614,0.08163265306,0.08943089431,0.2051282051,0.05982905983,0.1550151976,0.06172839506,0.07792207792,0.05706940874,0.08571428571,0.2610441767,0.6494845361,0.09722222222,0.2486486486,0.4578947368,0.2549019608,0.4852941176
